CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly,DailyCharges
2189-WWOEW,Yes,Female,0,0,1,15,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,0,0,0,1,1269.55,85.9,2.8633333333333337
2190-BCXEC,No,Female,0,1,0,40,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,0,1,0,0,3126.85,78.85,2.628333333333333
2190-PHBHR,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,1,1,0,0,0,1,6921.7,94.45,3.1483333333333334
2192-CKRLV,No,Female,0,1,0,72,0,0,Two year,1,Electronic check,DSL,1,1,1,0,0,1,3580.95,49.2,1.6400000000000001
2192-OZITF,No,Female,0,0,0,45,1,1,Two year,0,Mailed check,DSL,1,0,0,1,0,1,3349.1,73.55,2.4516666666666667
2193-SFWQW,No,Male,0,1,1,72,1,0,Two year,0,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,8033.1,111.95,3.731666666666667
2194-IIQOF,No,Female,0,1,0,71,1,1,Two year,0,Credit card (automatic),DSL,1,1,1,1,1,1,6388.65,89.3,2.9766666666666666
2195-VVRJF,No,Male,1,1,0,18,1,0,Month-to-month,1,Credit card (automatic),DSL,1,0,0,0,0,1,1011.05,59.1,1.97
2195-ZRVAX,Yes,Female,0,1,0,47,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,0,1,4045.65,85.3,2.8433333333333333
2197-OMWGI,No,Female,1,1,1,68,0,0,Two year,1,Electronic check,DSL,0,1,1,0,1,1,3656.25,53.0,1.7666666666666666
2200-DSAAL,No,Female,0,0,0,68,1,1,Two year,1,Electronic check,DSL,0,1,1,0,1,1,5330.2,80.65,2.6883333333333335
2202-CUYXZ,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,0,84.85,84.85,2.828333333333333
2202-OUTMO,No,Female,0,1,0,34,1,1,Month-to-month,1,Bank transfer (automatic),DSL,1,0,0,1,0,0,2003.6,60.85,2.0283333333333333
2203-GHNWN,No,Female,0,1,0,24,1,1,Month-to-month,1,Mailed check,Fiber optic,0,0,1,0,0,0,1928.7,79.65,2.6550000000000002
2205-LPVGL,No,Male,1,1,1,58,1,1,One year,1,Bank transfer (automatic),Fiber optic,1,1,0,1,0,0,5125.75,89.85,2.9949999999999997
2205-YMZZJ,Yes,Male,1,0,0,7,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,546.95,84.8,2.8266666666666667
2207-NHRJK,Yes,Male,0,0,0,1,1,0,Month-to-month,0,Electronic check,DSL,0,1,0,0,0,0,50.8,50.8,1.6933333333333331
2207-OBZNX,Yes,Male,0,0,0,7,1,0,Month-to-month,1,Mailed check,DSL,1,0,0,0,0,0,354.05,51.0,1.7
2207-QPJED,No,Female,1,1,0,37,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,1,1,1,0,3371.75,90.0,3.0
2207-RYYRL,No,Male,0,1,1,52,1,1,Two year,0,Mailed check,No,0,0,0,0,0,0,1331.05,24.55,0.8183333333333334
2208-MPXIO,No,Female,0,1,1,45,1,0,Two year,1,Bank transfer (automatic),No,0,0,0,0,0,0,886.4,20.0,0.6666666666666666
2208-NKVVH,No,Male,0,1,1,43,1,1,Two year,0,Mailed check,No,0,0,0,0,0,0,1077.95,24.25,0.8083333333333333
2208-NQBCT,No,Female,0,1,1,26,1,0,Month-to-month,0,Electronic check,Fiber optic,1,1,0,0,0,0,2070.05,81.95,2.731666666666667
2208-UGTGR,No,Male,0,0,0,56,1,1,Month-to-month,0,Electronic check,Fiber optic,0,1,0,0,1,1,5581.05,98.6,3.2866666666666666
2209-XADXF,No,Female,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),DSL,0,0,0,0,0,0,25.25,25.25,0.8416666666666667
2211-RMNHO,No,Female,0,1,1,68,1,1,Two year,0,Bank transfer (automatic),DSL,0,1,1,1,1,1,5560.0,85.3,2.8433333333333333
2212-LYASK,No,Male,0,1,1,27,0,0,One year,1,Credit card (automatic),DSL,0,1,1,0,0,1,1246.4,45.85,1.5283333333333333
2215-ZAFGX,No,Male,0,0,0,9,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,791.7,85.5,2.85
2219-MVUSO,Yes,Male,0,0,0,8,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,0,438.4,45.15,1.505
2220-IAHLS,No,Female,0,0,0,1,1,0,Month-to-month,0,Credit card (automatic),No,0,0,0,0,0,0,19.4,19.4,0.6466666666666666
2223-GDSHL,No,Male,0,1,1,71,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,8297.5,116.05,3.868333333333333
2223-KAGMX,Yes,Female,0,0,0,15,1,0,Month-to-month,0,Bank transfer (automatic),No,0,0,0,0,0,0,289.3,19.4,0.6466666666666666
2225-ZRGSG,Yes,Female,0,1,1,70,1,1,Two year,0,Bank transfer (automatic),Fiber optic,1,1,1,1,0,0,6579.05,93.9,3.1300000000000003
2226-ICFDO,No,Female,0,1,1,72,1,1,Two year,1,Credit card (automatic),DSL,1,0,1,1,1,1,6110.75,85.9,2.8633333333333337
2227-JRSJX,No,Female,0,0,0,21,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,0,1,1,1,1956.4,99.15,3.305
2228-BZDEE,No,Female,0,0,0,54,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,1079.45,20.1,0.67
2229-DPMBI,No,Female,0,1,1,8,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,162.15,19.5,0.65
2229-VWQJH,No,Female,0,0,0,24,1,0,Month-to-month,1,Credit card (automatic),DSL,0,0,1,0,0,0,1233.25,49.3,1.6433333333333333
2230-XTUWL,No,Female,0,1,1,48,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,883.35,19.55,0.6516666666666667
2232-DMLXU,Yes,Female,0,1,0,1,1,0,Month-to-month,0,Mailed check,DSL,0,0,0,0,1,0,55.2,55.2,1.84
2233-FAGXV,No,Female,0,1,1,5,1,1,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,132.25,24.3,0.81
2233-TXSIU,No,Male,0,1,1,17,0,0,One year,0,Credit card (automatic),DSL,1,0,1,0,1,0,792.15,44.45,1.4816666666666667
2234-EOFPT,No,Male,0,1,0,72,1,0,Two year,1,Bank transfer (automatic),DSL,1,1,0,1,1,1,5753.25,79.35,2.645
2234-XADUH,No,Female,0,1,1,72,1,1,One year,1,Credit card (automatic),Fiber optic,0,1,1,0,1,1,7362.9,103.2,3.44
2235-DWLJU,No,Female,1,0,0,6,0,0,Month-to-month,1,Electronic check,DSL,0,0,0,0,1,1,263.05,44.4,1.48
2235-EZAIK,No,Female,0,1,0,72,1,1,Two year,0,Credit card (automatic),DSL,1,1,1,1,1,0,5401.9,79.2,2.64
2235-ZGKPT,Yes,Female,0,1,1,4,1,1,Month-to-month,0,Mailed check,DSL,0,0,0,0,0,0,239.55,50.85,1.695
2236-HILPA,No,Male,0,1,1,62,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1218.45,20.65,0.6883333333333332
2237-ZFSMY,Yes,Female,0,0,0,39,1,0,One year,1,Electronic check,Fiber optic,1,0,1,1,1,0,3692.85,95.55,3.185
2239-CFOUJ,No,Male,0,1,1,1,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,20.4,20.4,0.6799999999999999
2239-CGBUZ,No,Female,0,1,0,51,1,0,One year,1,Bank transfer (automatic),DSL,1,1,0,1,0,0,3145.15,60.5,2.0166666666666666
2239-JALAW,Yes,Male,0,0,0,58,1,1,One year,1,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,6017.65,103.25,3.441666666666667
2240-HSJQD,No,Male,0,0,1,38,1,1,Month-to-month,1,Mailed check,Fiber optic,0,1,0,0,0,0,3141.7,81.85,2.728333333333333
2242-MFOTG,No,Male,0,0,0,33,1,1,One year,0,Bank transfer (automatic),Fiber optic,1,0,0,0,0,0,2603.3,80.1,2.67
2243-FNMMI,No,Male,0,0,0,20,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,415.4,19.4,0.6466666666666666
2245-ADZFJ,No,Female,0,1,1,31,1,1,Two year,0,Bank transfer (automatic),DSL,0,1,0,1,1,1,2471.6,80.55,2.685
2249-YPRNG,Yes,Female,0,1,1,20,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,2239.65,105.85,3.5283333333333333
2250-IVBWA,No,Male,0,1,1,64,1,0,Month-to-month,0,Electronic check,Fiber optic,1,1,0,0,0,0,5135.35,81.05,2.7016666666666667
2251-PYLPB,No,Male,0,1,0,72,1,1,Two year,0,Credit card (automatic),DSL,1,1,1,1,0,1,5810.9,79.55,2.6516666666666664
2252-ISRNH,No,Male,0,1,1,9,1,1,One year,1,Electronic check,Fiber optic,0,0,1,0,1,0,767.9,90.35,3.0116666666666663
2252-JHJGE,No,Male,0,0,0,61,1,1,One year,0,Electronic check,Fiber optic,1,0,1,0,1,1,6363.45,104.0,3.466666666666667
2252-NKNSI,No,Male,0,0,1,52,1,1,Two year,1,Mailed check,DSL,1,1,0,1,1,1,4461.85,85.15,2.8383333333333334
2253-KPMNB,No,Female,0,1,1,69,0,0,Two year,0,Bank transfer (automatic),DSL,1,1,1,1,0,0,3121.4,46.25,1.5416666666666667
2254-DLXRI,No,Female,0,0,0,1,1,1,Month-to-month,1,Mailed check,Fiber optic,0,1,0,0,0,0,79.15,79.15,2.6383333333333336
2256-YLYLP,No,Male,0,1,1,68,1,0,Two year,1,Bank transfer (automatic),DSL,0,0,1,1,1,1,4953.25,72.95,2.4316666666666666
2257-BOVXD,No,Male,0,1,0,14,1,1,Month-to-month,1,Credit card (automatic),DSL,0,0,0,1,1,0,979.5,66.6,2.2199999999999998
2259-OUUSZ,No,Male,0,0,0,7,0,0,One year,1,Credit card (automatic),DSL,0,0,1,1,0,0,249.55,35.5,1.1833333333333333
2260-USTRB,Yes,Female,1,0,0,2,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,0,0,0,115.95,70.2,2.3400000000000003
2262-SLNVK,No,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,0,0,70.1,70.1,2.3366666666666664
2263-SFSQZ,No,Male,0,1,1,51,1,1,Two year,1,Mailed check,No,0,0,0,0,0,0,1222.25,24.95,0.8316666666666667
2265-CYWIV,Yes,Female,1,1,0,4,1,1,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,1,1,347.65,99.6,3.32
2266-FUBDZ,No,Male,0,1,1,15,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,278.85,19.35,0.645
2266-SJNAT,No,Female,0,1,0,72,1,1,One year,0,Credit card (automatic),Fiber optic,0,1,1,1,1,1,7789.6,109.15,3.6383333333333336
2267-FPIMA,No,Male,0,1,0,50,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,1,1,0,0,0,1,4914.9,94.4,3.146666666666667
2267-WTPYD,No,Female,1,1,0,57,1,1,Month-to-month,0,Credit card (automatic),Fiber optic,0,1,1,0,0,1,5438.95,94.0,3.1333333333333333
2270-CHBFN,No,Female,0,1,0,44,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,1,1,1,1,0,0,4060.55,95.1,3.17
2272-JKMSI,No,Female,0,1,1,62,1,1,One year,1,Electronic check,Fiber optic,0,1,1,1,1,1,6840.95,110.8,3.6933333333333334
2272-QAGFO,Yes,Female,1,0,0,14,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,1096.25,74.3,2.4766666666666666
2272-UOINI,No,Female,0,0,0,7,1,0,Month-to-month,1,Electronic check,DSL,1,1,0,1,1,1,571.05,78.5,2.6166666666666667
2272-WUSPA,No,Female,0,1,0,72,1,1,Two year,1,Electronic check,Fiber optic,1,1,1,0,1,1,7751.7,110.75,3.691666666666667
2273-QCKXA,No,Male,0,0,0,1,1,0,Month-to-month,0,Mailed check,DSL,0,0,0,1,0,0,49.05,49.05,1.635
2274-XUATA,No,Male,1,1,0,72,0,0,Two year,1,Bank transfer (automatic),DSL,1,1,1,1,1,1,4685.55,63.1,2.1033333333333335
2275-RBYQS,No,Female,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,0,45.4,45.4,1.5133333333333332
2276-YDAVZ,Yes,Female,0,0,0,3,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,0,0,0,0,270.7,75.1,2.503333333333333
2277-AXSDC,No,Female,0,0,0,32,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,624.15,19.75,0.6583333333333333
2277-BKJKN,No,Female,1,1,0,71,1,0,Two year,1,Electronic check,Fiber optic,0,1,1,0,1,1,7213.75,99.2,3.3066666666666666
2277-DJJDL,No,Male,1,1,0,60,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,1,1,1,6017.9,99.0,3.3
2277-VWCNI,No,Female,1,0,0,4,1,1,Month-to-month,0,Mailed check,DSL,0,0,0,0,0,0,179.85,48.75,1.625
2279-AXJJK,No,Male,0,1,0,52,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,1,0,1,0,1,5088.4,95.65,3.1883333333333335
2282-YGNOR,No,Female,0,0,0,29,1,0,One year,0,Credit card (automatic),DSL,1,0,1,1,0,0,1734.5,58.0,1.9333333333333333
2284-VFLKH,No,Male,0,1,0,49,1,0,One year,1,Credit card (automatic),Fiber optic,0,0,1,1,1,1,4920.8,99.25,3.308333333333333
2292-XQWSV,No,Male,0,1,1,40,0,0,One year,0,Mailed check,DSL,0,1,1,1,1,1,2448.5,60.3,2.01
2293-IJWPS,No,Female,0,1,0,57,1,1,One year,1,Credit card (automatic),Fiber optic,0,0,1,0,1,1,5985.0,100.75,3.3583333333333334
2294-DMMUS,No,Female,0,1,1,62,1,1,Month-to-month,1,Credit card (automatic),DSL,0,0,0,0,1,1,4300.45,70.45,2.3483333333333336
2294-SALNE,No,Male,0,1,1,23,1,0,One year,0,Mailed check,Fiber optic,0,1,1,1,0,0,1940.8,86.8,2.893333333333333
2296-DKZFP,No,Female,0,1,0,65,1,0,Two year,0,Bank transfer (automatic),DSL,1,1,1,0,0,1,4386.2,71.0,2.3666666666666667
2300-RQGOI,No,Female,0,0,0,38,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,741.5,20.05,0.6683333333333333
2302-ANTDP,Yes,Female,1,1,0,48,1,1,Month-to-month,0,Electronic check,Fiber optic,1,1,1,1,1,1,5438.9,117.45,3.915
2302-OUZXB,No,Male,0,1,0,72,1,1,Two year,0,Bank transfer (automatic),DSL,0,1,1,0,1,1,5784.3,82.15,2.7383333333333337
2303-PJYHN,No,Female,0,1,0,2,1,0,Month-to-month,0,Bank transfer (automatic),No,0,0,0,0,0,0,52.0,19.85,0.6616666666666667
2305-MRGLV,No,Male,0,1,0,28,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,0,0,0,1,0,0,2065.4,76.55,2.5516666666666667
2307-FYNNL,No,Male,1,0,0,65,1,1,Two year,1,Electronic check,Fiber optic,1,0,1,1,1,1,7108.2,109.05,3.635
2308-STERM,No,Female,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,61.05,19.4,0.6466666666666666
2309-OSFEU,Yes,Male,0,0,0,10,0,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,1,298.45,33.9,1.13
2311-QYMUQ,Yes,Female,0,1,1,16,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,0,1,1,0,1,0,1430.25,89.45,2.981666666666667
2314-TNDJQ,No,Female,0,1,1,72,0,0,Two year,0,Credit card (automatic),DSL,1,1,1,1,0,1,3880.05,55.65,1.855
2316-ESMLS,No,Female,0,1,1,12,0,0,One year,0,Credit card (automatic),DSL,1,0,0,1,0,0,444.75,33.15,1.105
2320-JRSDE,Yes,Female,0,1,1,1,1,0,Month-to-month,1,Electronic check,No,0,0,0,0,0,0,19.9,19.9,0.6633333333333333
2320-SLKMB,No,Female,0,0,0,26,0,0,Month-to-month,1,Credit card (automatic),DSL,0,0,1,1,1,0,1183.8,44.45,1.4816666666666667
2320-TZRRH,No,Female,0,0,0,20,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,403.15,19.5,0.65
2320-YKQBO,No,Female,0,0,0,7,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,144.95,19.3,0.6433333333333333
2321-OMBXY,Yes,Female,0,1,1,38,1,0,One year,0,Credit card (automatic),DSL,1,1,0,1,1,1,3058.65,80.3,2.6766666666666667
2322-VCZHZ,No,Male,1,1,0,23,1,0,Month-to-month,1,Electronic check,Fiber optic,1,1,0,0,0,1,2024.1,90.0,3.0
2323-ARSVR,No,Male,0,1,0,67,1,0,Two year,1,Electronic check,Fiber optic,1,1,1,1,1,1,7321.05,111.05,3.7016666666666667
2324-AALNO,No,Female,0,0,0,48,1,1,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1203.95,24.55,0.8183333333333334
2324-EFHVG,No,Male,0,0,0,64,1,1,Two year,1,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,6692.65,104.4,3.48
2325-NBPZG,No,Female,0,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,0,0,233.65,74.55,2.485
2325-WINES,No,Female,0,0,0,32,1,1,One year,1,Credit card (automatic),Fiber optic,0,1,1,0,1,1,3416.85,104.05,3.4683333333333333
2325-ZUSFD,Yes,Female,0,1,1,57,1,0,One year,1,Bank transfer (automatic),DSL,1,0,0,0,1,1,3913.3,70.1,2.3366666666666664
2330-PQGDQ,No,Male,0,1,1,51,1,1,One year,0,Bank transfer (automatic),Fiber optic,0,1,0,1,0,0,4299.75,84.2,2.8066666666666666
2332-EFBJY,Yes,Male,0,0,0,16,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,342.4,19.7,0.6566666666666666
2332-TODQS,No,Female,0,0,0,48,1,1,One year,0,Credit card (automatic),No,0,0,0,0,0,0,1171.5,25.05,0.8350000000000001
2333-KWEWW,No,Male,0,0,0,18,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,388.6,20.05,0.6683333333333333
2335-GSODA,No,Male,0,0,1,23,0,0,Two year,0,Mailed check,DSL,1,0,1,1,0,0,857.75,40.1,1.3366666666666667
2338-BQEZT,No,Female,0,0,0,55,1,0,Month-to-month,1,Credit card (automatic),DSL,1,0,0,0,0,0,2832.75,50.55,1.6849999999999998
2342-CKIAO,No,Female,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,41.2,20.3,0.6766666666666666
2344-JMOGN,Yes,Male,0,1,0,9,1,0,Month-to-month,1,Mailed check,Fiber optic,0,1,1,1,1,0,890.6,94.85,3.1616666666666666
2346-CZYIL,No,Male,0,0,0,27,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,531.6,20.35,0.6783333333333333
2346-DJQTB,No,Female,0,0,0,35,0,0,Month-to-month,0,Electronic check,DSL,0,0,0,0,0,0,812.5,24.15,0.8049999999999999
2346-LOCWC,No,Female,0,1,1,58,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1191.4,20.5,0.6833333333333333
2347-WKKAE,No,Male,0,1,0,42,1,1,Month-to-month,1,Electronic check,Fiber optic,1,0,1,0,0,1,4014.6,94.4,3.146666666666667
2348-KCJLT,No,Female,0,1,0,44,1,0,One year,1,Mailed check,DSL,1,1,1,0,0,0,2722.2,61.5,2.05
2351-BKRZW,No,Female,0,1,1,43,1,0,Two year,0,Bank transfer (automatic),DSL,1,0,1,0,1,1,3254.35,75.2,2.506666666666667
2351-RRBUE,No,Female,0,1,1,7,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,134.05,20.65,0.6883333333333332
2353-VPYNS,N/A,Male,1,0,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,73.65,73.65,2.455
2357-COQEK,Yes,Female,1,0,0,28,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,1,1,1,2890.65,103.3,3.4433333333333334
2359-KLTEK,No,Female,0,1,1,41,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,1,0,1,1,3848.0,94.9,3.1633333333333336
2359-KMGLI,Yes,Male,0,0,0,24,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,0,1861.5,80.25,2.675
2359-QWQUL,Yes,Female,0,1,0,39,1,0,One year,1,Credit card (automatic),Fiber optic,1,0,1,1,1,1,4134.85,104.7,3.49
2360-RDGRO,No,Male,0,1,0,65,1,1,Month-to-month,1,Electronic check,Fiber optic,1,0,1,0,1,1,6812.95,104.25,3.475
2361-FJWNO,No,Male,0,0,0,40,0,0,One year,0,Credit card (automatic),DSL,0,1,0,1,0,0,1382.9,36.0,1.2
2361-UPSND,No,Female,0,1,0,46,1,0,One year,0,Mailed check,DSL,1,1,0,1,0,1,3231.05,70.6,2.353333333333333
2362-IBOOY,Yes,Male,0,0,0,36,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,3050.15,84.75,2.825
2363-BJLSL,No,Male,0,0,0,62,1,0,Month-to-month,1,Bank transfer (automatic),DSL,0,1,1,1,1,1,4981.15,80.4,2.68
2364-UFROM,No,Male,0,0,0,30,1,0,One year,0,Electronic check,DSL,1,1,0,1,1,0,2044.75,70.4,2.3466666666666667
2368-GAKKQ,No,Female,0,0,0,70,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,7939.25,113.65,3.7883333333333336
2369-FEVNO,No,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,19.9,19.9,0.6633333333333333
2369-UAPKZ,Yes,Male,0,0,0,5,1,1,Month-to-month,0,Mailed check,Fiber optic,0,1,1,0,1,1,541.9,104.1,3.4699999999999998
2371-JQHZZ,No,Male,0,1,0,24,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,2248.05,93.0,3.1
2371-JUNGC,No,Male,0,0,0,11,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,208.0,20.25,0.675
2371-KFUOG,No,Male,0,0,0,58,1,0,One year,0,Bank transfer (automatic),Fiber optic,1,1,0,0,1,1,5720.95,99.15,3.305
2372-HWUHI,Yes,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,DSL,0,0,0,0,0,0,81.25,44.35,1.4783333333333333
2373-NTKOD,No,Male,0,0,0,8,1,0,Month-to-month,1,Electronic check,DSL,0,0,0,0,1,1,546.45,66.25,2.2083333333333335
2378-HTWFW,No,Male,1,0,0,35,1,1,Month-to-month,0,Credit card (automatic),Fiber optic,1,0,0,0,0,1,3180.5,91.0,3.033333333333333
2378-VTKDH,No,Male,1,1,0,65,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,6578.55,104.35,3.478333333333333
2378-YIZKA,No,Female,0,1,1,68,1,0,Two year,1,Credit card (automatic),DSL,1,1,1,1,1,1,5607.75,85.0,2.8333333333333335
2379-ENZGV,Yes,Male,0,0,0,6,1,0,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,1,0,523.5,84.85,2.828333333333333
2379-GYFLQ,No,Male,0,0,0,46,1,1,One year,1,Credit card (automatic),Fiber optic,0,1,1,0,1,0,4422.95,94.9,3.1633333333333336
2380-DAMQP,No,Female,0,1,0,72,1,1,Two year,0,Electronic check,Fiber optic,1,1,1,1,1,1,8349.7,115.15,3.8383333333333334
2382-BCKQJ,Yes,Female,0,0,1,62,1,1,One year,1,Electronic check,Fiber optic,0,0,1,0,1,1,6413.65,100.15,3.3383333333333334
2384-OVPSA,No,Female,1,0,0,38,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,735.9,20.2,0.6733333333333333
2386-LAHRK,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,1,0,53.5,53.5,1.7833333333333334
2386-OWURY,No,Female,0,0,0,58,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,1,1,1,5817.7,95.3,3.1766666666666667
2387-KDZQY,No,Male,0,0,0,17,1,0,One year,1,Mailed check,No,0,0,0,0,0,0,279.5,20.1,0.67
2388-LAESQ,No,Female,1,1,0,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,8317.95,114.85,3.828333333333333
2391-IPLOP,No,Male,0,1,1,50,1,1,One year,1,Electronic check,DSL,0,0,1,1,1,0,3442.15,69.65,2.3216666666666668
2391-SOORI,Yes,Male,0,0,1,4,1,0,Month-to-month,0,Electronic check,DSL,1,0,0,0,0,0,219.65,49.35,1.645
2393-DIVAI,No,Female,0,0,0,3,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,61.7,20.0,0.6666666666666666
2397-BRLOM,Yes,Male,1,1,1,8,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,0,0,1,0,583.45,80.45,2.6816666666666666
2398-YPMUR,Yes,Female,1,1,0,13,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,916.75,70.15,2.3383333333333334
2400-FEQME,No,Male,0,1,1,55,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,1177.95,20.5,0.6833333333333333
2400-XIWIO,No,Female,0,1,0,71,1,1,Two year,0,Electronic check,DSL,1,1,1,1,1,1,6310.9,90.1,3.003333333333333
2402-TAIRZ,No,Female,0,0,0,37,1,0,One year,0,Electronic check,Fiber optic,0,1,1,0,0,0,3019.1,80.05,2.6683333333333334
2403-BCASL,Yes,Male,1,1,1,41,1,1,One year,1,Electronic check,Fiber optic,0,1,1,1,1,1,4534.9,111.95,3.731666666666667
2404-JIBFC,No,Female,0,1,1,55,1,1,Two year,1,Bank transfer (automatic),DSL,1,0,1,1,1,1,4657.95,85.1,2.8366666666666664
2405-LBMUW,No,Female,0,1,1,61,0,0,One year,1,Bank transfer (automatic),DSL,1,1,0,1,0,1,3088.75,50.7,1.6900000000000002
2408-PSJVE,No,Male,0,1,1,44,1,0,Month-to-month,1,Mailed check,DSL,0,1,1,1,0,0,2924.05,61.9,2.0633333333333335
2408-TZMJL,Yes,Male,0,1,0,59,1,1,One year,1,Electronic check,Fiber optic,1,1,1,0,1,1,6448.05,110.15,3.671666666666667
2408-WITXK,Yes,Female,1,0,0,10,0,0,Month-to-month,1,Electronic check,DSL,0,0,0,0,0,1,329.8,34.7,1.1566666666666667
2410-CIYFZ,No,Male,0,0,1,2,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,42.9,20.4,0.6799999999999999
2418-TPEUN,No,Female,0,1,1,56,1,0,Two year,1,Credit card (automatic),No,0,0,0,0,0,0,1119.9,19.8,0.66
2419-FSORS,No,Male,0,1,0,72,1,1,Two year,1,Electronic check,Fiber optic,0,1,1,1,1,1,7719.5,108.4,3.6133333333333337
2424-GXJQO,N/A,Female,0,0,0,3,1,0,Month-to-month,0,Electronic check,DSL,0,0,1,0,1,0,161.45,57.55,1.9183333333333332
2424-WVHPL,No,Male,1,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,1,0,0,74.7,74.7,2.49
2428-HYUNX,No,Male,1,1,0,44,1,0,Two year,1,Credit card (automatic),No,0,0,0,0,0,0,847.25,19.35,0.645
2428-ZMCTB,No,Male,0,0,0,10,1,0,Month-to-month,0,Credit card (automatic),No,0,0,0,0,0,0,208.25,19.75,0.6583333333333333
